timestamp;accelerometer_x;accelerometer_y;accelerometer_z;gyroscope_x;gyroscope_y;gyroscope_z;magnetometer_x;magnetometer_y;magnetometer_z;
no_units;no_units;no_units;no_units;no_units;no_units;no_units;no_units;no_units;no_units;
;0.28972;1.081;-0.021347;0.27441;-0.19164;0.072496;214.52;194.55;-382.41;
;0.20465;1.1411;0.017517;0.31493;-0.013681;0.015032;214.52;194.55;-382.41;
;0.099655;1.1406;0.037537;0.35193;0.099519;-0.069502;214.97;194.13;-382.49;
;-0.0013428;1.084;0.046478;0.38155;0.17961;-0.18609;214.97;194.13;-382.49;
;-0.072342;1.0094;0.049973;0.39862;0.23699;-0.31717;214.97;194.13;-382.49;
;-0.10112;0.95518;0.036697;0.42165;0.23546;-0.43157;214.97;194.13;-382.49;
;-0.10059;0.92798;0.011261;0.46101;0.16389;-0.50912;214.69;194.24;-382.49;
;-0.092896;0.92978;-0.011536;0.54368;0.12446;-0.55013;214.69;194.24;-382.49;
;-0.091949;0.95042;-0.03125;0.54368;0.12446;-0.55013;214.69;194.24;-382.49;
;-0.096359;0.97452;-0.030182;0.5965;0.16777;-0.54342;214.69;194.24;-382.49;
;-0.1046;0.99242;-0.01712;0.63728;0.17694;-0.54055;214.3;193.69;-382.76;
;-0.11311;1.0003;0.0030212;0.68093;0.09055;-0.56974;214.3;193.69;-382.76;
;-0.12234;0.99966;0.037827;0.71002;-0.024734;-0.59517;214.3;193.69;-382.76;
;-0.12318;0.99295;0.067139;0.74534;-0.14527;-0.61973;214.3;193.69;-382.76;
;-0.090088;0.96935;0.079391;0.75569;-0.23596;-0.62828;213.97;193.68;-383.2;
;-0.036133;0.92491;0.065598;0.73051;-0.25586;-0.63109;213.97;193.68;-383.2;
;0.022141;0.87723;0.041748;0.6986;-0.2313;-0.61954;213.97;193.68;-383.2;
;0.074936;0.84982;0.035629;0.66844;-0.208;-0.60123;213.97;193.68;-383.2;
;0.10396;0.87555;0.051193;0.63984;-0.19702;-0.57836;213.84;193.58;-383.66;
;0.097656;0.94537;0.073273;0.57612;-0.20025;-0.55707;213.84;193.58;-383.66;
;0.069733;1.022;0.078522;0.4662;-0.21371;-0.52863;213.84;193.58;-383.66;
;0.046173;1.0796;0.054047;0.33795;-0.24896;-0.50654;213.84;193.58;-383.66;
;0.040298;1.1105;0.012192;0.2103;-0.30683;-0.48527;213.79;193.36;-383.82;
;0.05687;1.1176;-0.017548;0.08704;-0.36327;-0.45047;213.79;193.36;-383.82;
;0.067596;1.1133;-0.020218;-0.012492;-0.38806;-0.3955;213.79;193.36;-383.82;
;0.060852;1.1095;-0.0040894;-0.1117;-0.40195;-0.32391;213.79;193.36;-383.82;
;0.037643;1.1073;0.016266;-0.23171;-0.42771;-0.25174;213.7;193.12;-383.87;
;0.0088043;1.1091;0.029663;-0.36307;-0.44547;-0.19975;213.7;193.12;-383.87;
;-0.021439;1.1218;0.049255;-0.5112;-0.47364;-0.17965;213.7;193.12;-383.87;
;-0.025543;1.1441;0.081985;-0.6912;-0.50981;-0.16871;213.7;193.12;-383.87;
;0.0056305;1.1676;0.097214;-0.88639;-0.52286;-0.13751;213.86;191.86;-383.35;
;0.048874;1.1983;0.088791;-1.0257;-0.46579;-0.035367;213.86;191.86;-383.35;
;0.055435;1.2317;0.10919;-1.2033;-0.36869;0.04845;213.86;191.86;-383.35;
;0.040085;1.2339;0.12993;-1.5076;-0.21754;0.088029;213.86;191.86;-383.35;
;0.063217;1.196;0.06012;-1.8139;0.020071;0.19216;214.24;190.32;-382.86;
;0.054214;1.167;-0.015915;-2.0028;0.19533;0.38708;214.24;190.32;-382.86;
;-0.01976;1.1715;-0.021881;-2.1566;0.21653;0.64293;214.24;190.32;-382.86;
;-0.13199;1.1772;-0.016708;-2.3651;0.10882;0.83077;214.24;190.32;-382.86;
;-0.28802;1.1401;-0.030746;-2.5913;-0.015024;0.93929;214.52;188.15;-381.85;
;-0.44022;1.0589;-0.016434;-2.7613;-0.17294;1.0323;214.52;188.15;-381.85;
;-0.52983;0.96091;0.0021667;-2.8266;-0.38298;1.0742;214.52;188.15;-381.85;
;-0.52502;0.88321;-0.00057983;-2.81;-0.6415;1.0774;214.52;188.15;-381.85;
;-0.45123;0.86461;-0.0025024;-2.7316;-0.92913;1.107;214.91;185.38;-380.93;
;-0.35265;0.9346;0.026566;-2.6217;-1.3134;1.1305;214.91;185.38;-380.93;
;-0.26454;1.0631;0.084747;-2.4455;-1.6362;1.1318;214.91;185.38;-380.93;
;-0.18965;1.1845;0.17546;-2.2212;-1.6454;1.1146;214.91;185.38;-380.93;
;-0.12747;1.2556;0.27336;-1.9553;-1.2016;1.1;216.17;182.68;-380.53;
;-0.067017;1.2784;0.32997;-1.7259;-0.55234;1.1516;216.17;182.68;-380.53;
;3.0518e-05;1.2394;0.31746;-1.5791;0.0089967;1.2151;216.17;182.68;-380.53;
;0.07695;1.1594;0.252;-1.4823;0.49745;1.1931;216.17;182.68;-380.53;
;0.10869;1.0736;0.20157;-1.4266;0.88684;1.1415;216.59;181.1;-380.59;
;0.10188;0.98445;0.15959;-1.3699;1.2967;1.0524;216.59;181.1;-380.59;
;0.099442;0.92624;0.14964;-1.3699;1.2967;1.0524;216.59;181.1;-380.59;
;0.087631;0.87581;0.16278;-1.1423;1.7175;0.85566;216.59;181.1;-380.59;
;0.068344;0.82123;0.19508;-0.97882;1.655;0.77094;215.38;179.6;-380.28;
;0.019699;0.7791;0.22728;-0.8648;1.6141;0.72674;215.38;179.6;-380.28;
;-0.0053711;0.76375;0.2926;-0.80706;1.5105;0.69895;215.38;179.6;-380.28;
;-0.023575;0.75272;0.33432;-0.73168;1.3014;0.69647;215.38;179.6;-380.28;
;-0.050308;0.75131;0.32608;-0.65261;1.1449;0.70535;214.12;178.56;-380.47;
;-0.072906;0.74228;0.3094;-0.57107;1.0444;0.72528;214.12;178.56;-380.47;
;-0.091324;0.73344;0.29489;-0.45437;1.0026;0.73794;214.12;178.56;-380.47;
;-0.11542;0.72185;0.28687;-0.28272;0.91412;0.72302;214.12;178.56;-380.47;
;-0.13966;0.70819;0.26999;-0.058971;0.76089;0.67084;213.03;177.85;-380.79;
;-0.16089;0.68048;0.24463;0.17523;0.61699;0.58423;213.03;177.85;-380.79;
;-0.17119;0.65198;0.22232;0.36724;0.51044;0.47834;213.03;177.85;-380.79;
;-0.16811;0.63689;0.20386;0.49949;0.46624;0.37163;213.03;177.85;-380.79;
;-0.17558;0.61661;0.19957;0.59523;0.43864;0.25426;212.31;177.57;-381.07;
;-0.17796;0.59862;0.21504;0.70432;0.34999;0.14158;212.31;177.57;-381.07;
;-0.15955;0.59871;0.24176;0.83615;0.18575;0.036672;212.31;177.57;-381.07;
;-0.13182;0.61696;0.25974;0.9713;0.021911;-0.057944;212.31;177.57;-381.07;
;-0.099426;0.64236;0.27446;1.0966;-0.11598;-0.14931;211.85;177.59;-381.43;
;-0.075394;0.65921;0.2953;1.2091;-0.22655;-0.22866;211.85;177.59;-381.43;
;-0.064117;0.66916;0.31068;1.3197;-0.32119;-0.29672;211.85;177.59;-381.43;
;-0.056427;0.66661;0.32549;1.4588;-0.39896;-0.36657;211.85;177.59;-381.43;
;-0.047943;0.65543;0.33426;1.615;-0.44786;-0.44803;212.16;177.87;-381.59;
;-0.038788;0.65128;0.34013;1.7738;-0.48197;-0.54792;212.16;177.87;-381.59;
;-0.021698;0.65782;0.33618;1.9161;-0.52012;-0.66945;212.16;177.87;-381.59;
;0.00080872;0.68515;0.32144;2.0071;-0.49719;-0.78971;212.16;177.87;-381.59;
;0.016525;0.75348;0.32869;2.0068;-0.33523;-0.87032;212.49;178.53;-381.9;
;0.027771;0.87338;0.36504;1.9032;-0.073928;-0.85894;212.49;178.53;-381.9;
;0.053146;0.99866;0.42009;1.6475;0.17081;-0.74548;212.49;178.53;-381.9;
;0.094925;1.1054;0.48193;1.2375;0.31073;-0.49364;212.49;178.53;-381.9;
;0.12805;1.1964;0.56497;0.72694;0.24751;-0.15033;212.59;179.07;-382.65;
;0.15334;1.2674;0.6647;0.19748;-0.12389;0.18281;212.59;179.07;-382.65;
;0.20378;1.3141;0.70651;-0.2579;-0.66025;0.44556;212.59;179.07;-382.65;
;0.25261;1.3033;0.70341;-0.63794;-1.0286;0.61151;212.59;179.07;-382.65;
;0.24394;1.2412;0.7137;-0.89983;-1.1705;0.65891;212.8;178.39;-383.21;
;0.2155;1.1208;0.74118;-0.94891;-1.2883;0.62533;212.8;178.39;-383.21;
;0.18184;0.99617;0.71608;-0.78303;-1.2745;0.57838;212.8;178.39;-383.21;
;0.1252;0.96927;0.65063;-0.57279;-0.92694;0.57919;212.8;178.39;-383.21;
;0.034744;1.1626;0.65773;-0.38906;-0.16648;0.72568;213.35;177.94;-383.8;
;0.03009;1.6302;0.78752;0.31779;0.43314;0.86725;213.35;177.94;-383.8;
;0.1633;2.2186;0.74608;1.4528;1.309;0.7277;213.35;177.94;-383.8;
;0.42758;2.2751;0.10872;1.2698;1.6982;0.3891;213.35;177.94;-383.8;
;0.48708;1.7777;-0.82324;0.30503;1.3914;0.22205;212.89;178.23;-384.18;
;0.07811;1.1256;-0.95233;0.2598;0.58471;-0.034631;212.89;178.23;-384.18;
;-0.35458;0.52304;-0.18425;0.59038;-0.066651;-0.51135;212.89;178.23;-384.18;
;-0.45311;0.15721;0.070679;0.75324;0.027067;-1.0134;212.89;178.23;-384.18;
;-0.40312;0.016006;-0.087662;0.70642;0.77234;-1.2997;211.99;178.58;-384.33;
;-0.38435;0.10587;-0.11186;0.8093;1.3861;-1.2312;211.99;178.58;-384.33;
;-0.4053;0.36586;0.013443;1.1337;1.2123;-0.87134;211.99;178.58;-384.33;
;-0.30769;0.70914;0.078079;1.5597;0.58271;-0.41415;211.99;178.58;-384.33;
;-0.060104;0.98634;-0.018326;1.854;0.019108;-0.060023;210.92;178.98;-384.95;
;0.18927;1.181;-0.21382;1.8164;-0.17415;0.067792;210.92;178.98;-384.95;
;0.25967;1.1396;-0.41943;1.5771;0.1836;0.05184;210.92;178.98;-384.95;
;0.062622;1.0041;-0.36525;1.3467;0.81954;-0.089239;210.92;178.98;-384.95;
;-0.20145;0.94125;-0.082672;1.2222;0.73357;-0.32759;210.94;179.49;-385.18;
;-0.30711;0.96902;0.083542;1.2073;0.13738;-0.38341;210.94;179.49;-385.18;
;-0.2708;1.0322;0.088959;1.0579;-0.4832;-0.29522;210.94;179.49;-385.18;
;-0.19577;1.1574;0.020462;0.76432;-0.81859;-0.1792;210.94;179.49;-385.18;
;-0.12881;1.2765;-0.058304;0.52155;-0.98357;-0.038533;210.88;179.9;-385.84;
;-0.1395;1.2973;-0.0018616;0.38353;-1.2156;0.064077;210.88;179.9;-385.84;
;-0.16006;1.0229;0.077072;0.3364;-1.4325;0.13638;210.88;179.9;-385.84;
;-0.06131;0.90739;-0.020447;0.31238;-1.4855;0.20541;210.88;179.9;-385.84;
;0.05043;0.89268;-0.10123;0.25121;-1.3742;0.23731;211.18;180.31;-386.1;
;0.05043;0.89268;-0.10123;0.16636;-1.2033;0.24472;211.18;180.31;-386.1;
;0.14433;0.9597;-0.10217;0.10773;-1.0362;0.23399;211.18;180.31;-386.1;
;0.26405;1.0731;-0.027176;0.071957;-0.83874;0.21328;211.18;180.31;-386.1;
;0.24265;1.0601;-0.025864;0.046073;-0.62924;0.18003;212.08;180.38;-386.34;
;0.24265;1.0601;-0.025864;0.062464;-0.46304;0.1358;212.08;180.38;-386.34;
;0.16049;1.0286;-0.027542;0.11792;-0.38832;0.095575;212.08;180.38;-386.34;
;0.014557;0.9335;-0.054291;0.1816;-0.39226;0.020059;212.08;180.38;-386.34;
;-0.0090485;0.90685;-0.077545;0.24004;-0.40882;-0.069708;211.94;180.25;-386.36;
;-0.036713;0.91391;-0.077576;0.29641;-0.3453;-0.15737;211.94;180.25;-386.36;
;-0.060654;0.93889;-0.064423;0.32812;-0.25385;-0.24315;211.94;180.25;-386.36;
;-0.056915;0.95641;-0.064041;0.35159;-0.17007;-0.30592;211.94;180.25;-386.36;
;-0.060471;0.95663;-0.065048;0.38262;-0.16034;-0.34074;212.09;180.35;-386.69;
;-0.071457;0.96931;-0.059479;0.41992;-0.11083;-0.3706;212.09;180.35;-386.69;
;-0.071457;0.96931;-0.059479;0.45578;-0.030492;-0.39875;212.09;180.35;-386.69;
;-0.069656;1.0357;-0.0046692;0.49401;-0.0007622;-0.42491;212.09;180.35;-386.69;
;-0.042328;1.0549;0.0038605;0.53981;-0.050859;-0.43417;212.35;180.42;-386.9;
;-0.013657;1.0548;-0.0022888;0.58603;-0.14852;-0.44346;212.35;180.42;-386.9;
;0.00030518;1.0413;-0.0085297;0.6215;-0.20976;-0.45648;212.35;180.42;-386.9;
;0.0040436;1.0254;0.0020142;0.64634;-0.18694;-0.47377;212.35;180.42;-386.9;
;0.018082;1.0155;0.02475;0.66969;-0.093929;-0.50438;211.84;180.6;-387.17;
;0.04628;1.0177;0.046341;0.68028;-0.020822;-0.53767;211.84;180.6;-387.17;
;0.071609;1.0267;0.058823;0.66692;-0.034434;-0.56059;211.84;180.6;-387.17;
;0.085999;1.0364;0.06134;0.62665;-0.094313;-0.5698;211.84;180.6;-387.17;
;0.081818;1.044;0.064789;0.57807;-0.12825;-0.56718;211.97;180.68;-387.64;
;0.068893;1.0579;0.075897;0.52962;-0.14269;-0.56363;211.97;180.68;-387.64;
;0.056335;1.0716;0.083862;0.4776;-0.17784;-0.54943;211.97;180.68;-387.64;
;0.054901;1.0765;0.078659;0.42916;-0.25421;-0.54041;211.97;180.68;-387.64;
;0.065613;1.0768;0.067352;0.37977;-0.35765;-0.5303;211.53;180.74;-388;
;0.072418;1.0814;0.046631;0.31716;-0.43489;-0.51425;211.53;180.74;-388;
;0.07547;1.0867;0.029816;0.24143;-0.45051;-0.49706;211.53;180.74;-388;
;0.0737;1.0835;0.028412;0.15844;-0.41978;-0.47353;211.53;180.74;-388;
;0.075287;1.0674;0.037888;0.076173;-0.41085;-0.4437;211.51;180.98;-388.1;
;0.075394;1.0495;0.049713;0.0009377;-0.4394;-0.41796;211.51;180.98;-388.1;
;0.073288;1.0455;0.053345;-0.083369;-0.4816;-0.40694;211.51;180.98;-388.1;
;0.064926;1.0508;0.045212;-0.178;-0.51908;-0.40803;211.51;180.98;-388.1;
;0.053772;1.0624;0.039429;-0.29004;-0.54135;-0.42017;211.35;181.08;-388.2;
;0.052628;1.071;0.017151;-0.43398;-0.55302;-0.43823;211.35;181.08;-388.2;
;0.064545;1.085;-0.025162;-0.59465;-0.50129;-0.41769;211.35;181.08;-388.2;
;0.062973;1.1244;-0.023407;-0.69267;-0.33302;-0.32182;211.35;181.08;-388.2;
;0.043365;1.1724;0.03392;-0.76736;-0.12807;-0.20487;211.39;181.02;-388.49;
;0.039169;1.1884;0.041779;-0.93232;0.011297;-0.12305;211.39;181.02;-388.49;
;0.034744;1.1756;0.017975;-1.1399;0.1701;-0.054045;211.39;181.02;-388.49;
;-0.0034637;1.1723;0.034744;-1.2877;0.30107;0.034786;211.39;181.02;-388.49;
;-0.081985;1.1741;0.062912;-1.4157;0.35827;0.12628;210.94;180.84;-388.43;
;-0.1967;1.1579;0.05809;-1.5958;0.33036;0.22969;210.94;180.84;-388.43;
;-0.32581;1.1102;0.037933;-1.8505;0.22984;0.30219;210.94;180.84;-388.43;
;-0.42459;1.0327;0.041641;-2.1227;0.091201;0.35927;210.94;180.84;-388.43;
;-0.46912;0.9516;0.039673;-2.3678;-0.070689;0.43156;210.77;180.53;-387.96;
;-0.46179;0.88896;0.024384;-2.5455;-0.26571;0.52233;210.77;180.53;-387.96;
;-0.42113;0.85568;0.019882;-2.6354;-0.52023;0.64288;210.77;180.53;-387.96;
;-0.36127;0.87839;0.057297;-2.6376;-0.8587;0.78982;210.77;180.53;-387.96;
;-0.29037;0.95552;0.1174;-2.5921;-1.2638;0.93087;210.83;180.13;-387.66;
;-0.21481;1.0645;0.16809;-2.4741;-1.5855;1.0106;210.83;180.13;-387.66;
;-0.14484;1.1698;0.20724;-2.287;-1.6793;1.0117;210.83;180.13;-387.66;
;-0.082062;1.2746;0.22992;-2.0803;-1.6116;0.99201;210.83;180.13;-387.66;
;-0.042969;1.3512;0.24135;-1.8657;-1.3887;0.9842;211.47;179.53;-387.26;
;-0.021118;1.3545;0.2468;-1.6205;-0.84717;0.98908;211.47;179.53;-387.26;
;0.014252;1.2577;0.21764;-1.4153;-0.32874;1.0484;211.47;179.53;-387.26;
;0.050613;1.128;0.18628;-1.2817;0.16305;1.0832;211.47;179.53;-387.26;
;0.073868;1.0125;0.18883;-1.1759;0.58138;1.0772;211.96;179.28;-386.97;
;0.0896;0.93097;0.1895;-1.1008;0.92209;1.0466;211.96;179.28;-386.97;
;0.082886;0.86946;0.19072;-1.0497;1.1392;0.95715;211.96;179.28;-386.97;
;0.046844;0.80905;0.21207;-0.99593;1.2826;0.86271;211.96;179.28;-386.97;
;-0.017578;0.76131;0.24532;-0.9119;1.3188;0.79214;211.68;179.23;-386.84;
;-0.084686;0.72838;0.26828;-0.80378;1.1765;0.72191;211.68;179.23;-386.84;
;-0.12802;0.70975;0.27484;-0.73105;1.0156;0.67459;211.68;179.23;-386.84;
;-0.14455;0.7094;0.27882;-0.68151;0.94004;0.66742;211.68;179.23;-386.84;
;-0.14288;0.7014;0.27496;-0.6451;0.93042;0.65694;211.22;179.16;-386.54;
;-0.13789;0.69841;0.25894;-0.5794;0.8983;0.6307;211.22;179.16;-386.54;
;-0.13135;0.69983;0.23378;-0.49336;0.88068;0.58492;211.22;179.16;-386.54;
;-0.11867;0.7001;0.20976;-0.38922;0.87844;0.5228;211.22;179.16;-386.54;
;-0.10989;0.69351;0.19139;-0.26155;0.84464;0.46039;210.99;179.39;-386.74;
;-0.1068;0.67821;0.18352;-0.090755;0.74091;0.39459;210.99;179.39;-386.74;
;-0.11768;0.65359;0.18034;0.10656;0.58455;0.31983;210.99;179.39;-386.74;
;-0.14008;0.62097;0.17738;0.31214;0.41805;0.23701;210.99;179.39;-386.74;
;-0.16731;0.59222;0.17889;0.49263;0.28106;0.15067;210.52;179.85;-386.6;
;-0.19171;0.57443;0.18854;0.64673;0.15952;0.065874;210.52;179.85;-386.6;
;-0.20891;0.57513;0.203;0.79079;0.033686;-0.018039;210.52;179.85;-386.6;
;-0.21118;0.58533;0.23007;0.942;-0.070903;-0.10136;210.52;179.85;-386.6;
;-0.19664;0.59903;0.26749;1.1134;-0.14367;-0.17692;210.41;179.96;-386.86;
;-0.1727;0.61359;0.29866;1.2998;-0.19347;-0.24876;210.41;179.96;-386.86;
;-0.13194;0.63071;0.31398;1.4954;-0.21342;-0.30901;210.41;179.96;-386.86;
;-0.08078;0.64554;0.32246;1.6862;-0.22867;-0.37682;210.41;179.96;-386.86;
;-0.027252;0.65063;0.32434;1.8688;-0.26575;-0.46179;210.91;180.53;-387.23;
;0.026474;0.64742;0.32869;2.039;-0.33806;-0.5728;210.91;180.53;-387.23;
;0.085602;0.67601;0.34511;2.1757;-0.42869;-0.72337;210.91;180.53;-387.23;
;0.1281;0.77699;0.36977;2.2412;-0.49911;-0.88352;210.91;180.53;-387.23;
;0.14455;0.91817;0.40044;2.1785;-0.49576;-1.002;210.81;181.26;-388.24;
;0.1481;1.0658;0.43759;1.9171;-0.33414;-1.0045;210.81;181.26;-388.24;
;0.13277;1.2233;0.53833;1.4327;0.012852;-0.79034;210.81;181.26;-388.24;
;0.1004;1.3802;0.73041;0.77876;0.32786;-0.35203;210.81;181.26;-388.24;
;0.13704;1.5047;0.86591;0.094868;0.17335;0.1356;210.7;181.82;-388.53;
;0.25496;1.4969;0.85091;-0.49642;-0.46618;0.52457;210.7;181.82;-388.53;
;0.31514;1.335;0.77095;-0.97412;-0.92491;0.74955;210.7;181.82;-388.53;
;0.28404;1.1107;0.72362;-1.2288;-1.0836;0.83236;210.7;181.82;-388.53;
;0.21808;0.92783;0.65556;-1.2063;-1.1416;0.787;210.96;181.98;-388.67;
;0.086624;0.96815;0.64655;-0.93309;-1.0434;0.74167;210.96;181.98;-388.67;
;-0.050934;1.4039;0.76244;-0.60572;-0.78083;0.7902;210.96;181.98;-388.67;
;-0.043533;2.1249;0.81636;0.24982;-0.63267;0.90037;210.96;181.98;-388.67;
;0.13531;2.4955;0.34041;1.4977;0.22856;0.80808;211.19;182.34;-388.68;
;0.27969;1.9866;-0.59782;1.5527;1.3283;0.54935;211.19;182.34;-388.68;
;0.02243;1.2639;-1.0456;0.52537;1.3265;0.3268;211.19;182.34;-388.68;
;-0.33032;0.65579;-0.38097;0.43639;0.76133;0.059807;211.19;182.34;-388.68;
;-0.41606;0.21123;0.03566;0.83305;0.0097536;-0.43333;211.39;182.76;-388.6;
;-0.30167;-0.00053406;-0.27548;0.89903;-0.31162;-1.0027;211.39;182.76;-388.6;
;-0.23737;0.067184;-0.41988;0.55117;0.19816;-1.4538;211.39;182.76;-388.6;
;-0.28229;0.33101;-0.21928;0.38776;0.79506;-1.5112;211.39;182.76;-388.6;
;-0.35075;0.67062;0.0186;0.78779;0.70846;-1.1311;210.96;183.38;-389.19;
;-0.22549;1.0555;0.043869;1.415;0.13984;-0.62699;210.96;183.38;-389.19;
;0.014404;1.3568;-0.14893;1.7429;-0.45977;-0.22459;210.96;183.38;-389.19;
;0.14714;1.3738;-0.35008;1.5241;-0.6795;0.022257;210.96;183.38;-389.19;
;0.034485;1.2086;-0.32623;1.1242;-0.51934;0.18808;210.77;183.94;-389.63;
;-0.16447;1.0322;-0.055115;0.95172;-0.27279;0.22092;210.77;183.94;-389.63;
;-0.27988;0.98326;0.12759;0.8847;-0.42047;0.030057;210.77;183.94;-389.63;
;-0.32152;1.0278;0.11252;0.80843;-0.65987;-0.099859;210.77;183.94;-389.63;
;-0.28227;1.0758;-0.029694;0.65993;-1.0366;-0.11852;211.24;184.14;-390.06;
;-0.16655;1.0808;-0.13168;0.55189;-1.4088;-0.028701;211.24;184.14;-390.06;
;-0.041885;1.0517;-0.14156;0.4859;-1.6129;0.0071841;211.24;184.14;-390.06;
;0.055405;0.99931;-0.10988;0.45899;-1.5529;-0.029838;211.24;184.14;-390.06;
;0.078903;0.95511;-0.053879;0.43472;-1.2156;-0.08484;211.65;184.45;-389.94;
;0.10535;0.95021;-0.066666;0.39005;-0.87875;-0.11511;211.65;184.45;-389.94;
;0.16476;0.96648;-0.1144;0.36199;-0.66847;-0.10603;211.65;184.45;-389.94;
;0.19817;0.98833;-0.11967;0.37651;-0.51827;-0.089394;211.65;184.45;-389.94;
;0.18193;1.0056;-0.10294;0.42008;-0.38232;-0.076225;211.71;184.53;-390.23;
;0.13158;1.0224;-0.089249;0.4712;-0.24139;-0.096359;211.71;184.53;-390.23;
;0.067001;1.042;-0.08429;0.50226;-0.12156;-0.1599;211.71;184.53;-390.23;
;-0.0095215;1.0314;-0.084412;0.5233;-0.024595;-0.23044;211.71;184.53;-390.23;
;-0.065277;0.98717;-0.079514;0.53283;0.011065;-0.29229;211.68;184.94;-390.26;
;-0.094116;0.94629;-0.075485;0.54097;-0.024943;-0.34295;211.68;184.94;-390.26;
;-0.10342;0.93459;-0.069946;0.54757;-0.095315;-0.38302;211.68;184.94;-390.26;
;-0.10457;0.94629;-0.067917;0.55462;-0.16802;-0.41014;211.68;184.94;-390.26;
;-0.11087;0.96098;-0.064575;0.55876;-0.19018;-0.42519;211.46;185;-390.73;
;-0.10524;0.97435;-0.055511;0.55995;-0.14174;-0.43715;211.46;185;-390.73;
;-0.084946;0.98505;-0.055603;0.5553;-0.073604;-0.4457;211.46;185;-390.73;
;-0.063751;0.9915;-0.061707;0.56086;-0.034789;-0.44239;211.46;185;-390.73;
;-0.05513;0.99759;-0.062363;0.5853;-0.019994;-0.42087;211.16;185.35;-390.96;
;-0.055023;1.0087;-0.061874;0.60671;-0.014316;-0.39106;211.16;185.35;-390.96;
;-0.049332;1.0217;-0.067566;0.60034;-0.059069;-0.37786;211.16;185.35;-390.96;
;-0.044128;1.0205;-0.059036;0.56277;-0.11092;-0.35581;211.16;185.35;-390.96;
;-0.045837;1.012;-0.03714;0.51037;-0.18125;-0.35234;211.37;185.36;-391.08;
;-0.051376;0.98566;-0.0026855;0.45609;-0.24131;-0.35702;211.37;185.36;-391.08;
;-0.04921;0.93857;0.031219;0.43507;-0.2862;-0.37359;211.37;185.36;-391.08;
;-0.0177;0.91124;0.036804;0.43357;-0.31826;-0.39393;211.37;185.36;-391.08;
;0.029984;0.92342;0.016205;0.43855;-0.33846;-0.41251;211.17;185.74;-391.54;
;0.06926;0.96829;-0.0024719;0.4521;-0.34003;-0.41392;211.17;185.74;-391.54;
;0.081619;1.0251;-0.0023499;0.45381;-0.35892;-0.39466;211.17;185.74;-391.54;
;0.066605;1.067;0.0090332;0.44636;-0.38621;-0.36832;211.17;185.74;-391.54;
;0.031143;1.0817;0.020966;0.4062;-0.41281;-0.34383;210.94;185.62;-391.7;
;-0.0071564;1.0832;0.031586;0.34813;-0.43652;-0.32655;210.94;185.62;-391.7;
;-0.037201;1.0839;0.044098;0.2704;-0.47743;-0.32924;210.94;185.62;-391.7;
;-0.052429;1.082;0.056381;0.18841;-0.54572;-0.34762;210.94;185.62;-391.7;
;-0.058792;1.0831;0.073441;0.10617;-0.62989;-0.3628;210.85;186.25;-391.8;
;-0.065384;1.0825;0.077301;0.0054968;-0.74826;-0.37352;210.85;186.25;-391.8;
;-0.068176;1.0777;0.051025;-0.12783;-0.83742;-0.37877;210.85;186.25;-391.8;
;-0.054611;1.0806;0.013458;-0.26343;-0.86939;-0.3606;210.85;186.25;-391.8;
;-0.035767;1.1081;-0.023056;-0.38366;-0.82642;-0.3055;210.5;186.04;-391.56;
;-0.019043;1.1659;-0.029709;-0.48874;-0.71202;-0.21261;210.5;186.04;-391.56;
;-0.011703;1.2246;-0.0026398;-0.5951;-0.54968;-0.11331;210.5;186.04;-391.56;
;-0.0015259;1.2433;0.010071;-0.73192;-0.41844;-0.026087;210.5;186.04;-391.56;
;0.00080872;1.2183;0.010132;-0.89091;-0.32226;0.047695;210.42;186.15;-391.28;
;-0.021469;1.1732;0.018204;-1.0484;-0.29211;0.10223;210.42;186.15;-391.28;
;-0.052155;1.1292;0.022751;-1.2233;-0.28868;0.1355;210.42;186.15;-391.28;
;-0.085098;1.0925;0.016815;-1.4392;-0.2729;0.15795;210.42;186.15;-391.28;
;-0.12521;1.0603;0.0056915;-1.6946;-0.25027;0.1966;210.47;186.13;-390.77;
;-0.16556;1.037;-0.013702;-1.9488;-0.26864;0.27514;210.47;186.13;-390.77;
;-0.20653;1.0093;-0.032104;-2.1522;-0.3712;0.39344;210.47;186.13;-390.77;
;-0.25912;0.97635;-0.021805;-2.2823;-0.56825;0.52527;210.47;186.13;-390.77;
;-0.32047;0.95113;0.01825;-2.3633;-0.83778;0.6492;210.31;185.68;-390.1;
;-0.37265;0.93292;0.066513;-2.3962;-1.0863;0.76092;210.31;185.68;-390.1;
;-0.38788;0.93962;0.10027;-2.3626;-1.3417;0.84723;210.31;185.68;-390.1;
;-0.3754;0.98959;0.11101;-2.2836;-1.6252;0.9173;210.31;185.68;-390.1;
;-0.36617;1.0703;0.12386;-2.1893;-1.8428;0.97218;210.93;185.39;-388.72;
;-0.34583;1.1363;0.15224;-2.1034;-1.9005;0.97273;210.93;185.39;-388.72;
;-0.29111;1.1747;0.1778;-2.0138;-1.883;0.92252;210.93;185.39;-388.72;
;-0.22395;1.2039;0.19476;-1.9283;-1.6886;0.84326;210.93;185.39;-388.72;
;-0.14885;1.1999;0.21719;-1.7729;-1.122;0.76695;211.66;185.1;-387.75;
;-0.061188;1.1496;0.22522;-1.61;-0.53469;0.75863;211.66;185.1;-387.75;
